cellline	ID	chrom	loc.start	loc.end	num.mark	seg.mean
MCF12A	X080122_SNP6.0_MCF12A_D03	7	78268396	79281487	726	0.3725
MCF12A	X080122_SNP6.0_MCF12A_D03	7	79282643	81468190	1495	0.5322
MCF12A	X080122_SNP6.0_MCF12A_D03	7	81468902	84694286	2233	0.4134
MCF12A	X080122_SNP6.0_MCF12A_D03	7	84694342	89531672	2936	0.3547
MCF12A	X080122_SNP6.0_MCF12A_D03	7	89532621	117218464	16805	0.4289
MCF12A	X080122_SNP6.0_MCF12A_D03	7	117220692	119823023	1436	0.3067
MCF12A	X080122_SNP6.0_MCF12A_D03	7	119823946	119824434	2	2.6481
MCF12A	X080122_SNP6.0_MCF12A_D03	7	119827827	120108554	182	0.271
MCF12A	X080122_SNP6.0_MCF12A_D03	7	120109869	133435718	8432	0.4143
MCF12A	X080122_SNP6.0_MCF12A_D03	7	133435736	133440984	23	-2.8413
MCF12A	X080122_SNP6.0_MCF12A_D03	7	133446175	133449387	10	-0.7807
MCF12A	X080122_SNP6.0_MCF12A_D03	7	133449695	134713931	972	0.4167
MCF12A	X080122_SNP6.0_MCF12A_D03	7	134715278	134722681	7	1.6057
MCF12A	X080122_SNP6.0_MCF12A_D03	7	134723587	135622266	604	0.4298
MCF12A	X080122_SNP6.0_MCF12A_D03	7	135622398	137825055	1435	0.3044
MCF12A	X080122_SNP6.0_MCF12A_D03	7	137827078	139831423	1163	0.4754
MCF12A	X080122_SNP6.0_MCF12A_D03	7	139831866	152778571	8499	0.3695
MCF12A	X080122_SNP6.0_MCF12A_D03	7	152778579	152778646	2	-3.6007
MCF12A	X080122_SNP6.0_MCF12A_D03	7	152778648	155942530	2457	0.3067
MCF12A	X080122_SNP6.0_MCF12A_D03	7	155943191	158819766	1798	0.4446
MCF12A	X080122_SNP6.0_MCF12A_D03	8	21255	152673	8	0.5464
MCF12A	X080122_SNP6.0_MCF12A_D03	8	152833	583041	335	-0.3434
MCF12A	X080122_SNP6.0_MCF12A_D03	8	584945	585323	4	-1.8319
MCF12A	X080122_SNP6.0_MCF12A_D03	8	585444	630042	39	-0.3962
MCF12A	X080122_SNP6.0_MCF12A_D03	8	632076	632341	2	1.4625
MCF12A	X080122_SNP6.0_MCF12A_D03	8	632770	2068620	1157	-0.4029
MCF12A	X080122_SNP6.0_MCF12A_D03	8	2068659	2068780	3	-2.9082
MCF12A	X080122_SNP6.0_MCF12A_D03	8	2068815	2268554	215	-0.3706
MCF12A	X080122_SNP6.0_MCF12A_D03	8	2268881	5384202	4271	-0.5117
MCF12A	X080122_SNP6.0_MCF12A_D03	8	5387206	6376791	1458	-0.4192
MCF12A	X080122_SNP6.0_MCF12A_D03	8	6376832	6377122	2	-2.7034
MCF12A	X080122_SNP6.0_MCF12A_D03	8	6377938	6440301	92	-0.4607
MCF12A	X080122_SNP6.0_MCF12A_D03	8	6440779	12260381	4209	-0.3414
MCF12A	X080122_SNP6.0_MCF12A_D03	8	12261220	12285893	22	-1.1267
MCF12A	X080122_SNP6.0_MCF12A_D03	8	12286185	13935339	1502	-0.3646
MCF12A	X080122_SNP6.0_MCF12A_D03	8	13935401	15107398	1135	-0.4736
MCF12A	X080122_SNP6.0_MCF12A_D03	8	15116246	15116356	2	-3.0646
MCF12A	X080122_SNP6.0_MCF12A_D03	8	15116771	16756732	1459	-0.4347
MCF12A	X080122_SNP6.0_MCF12A_D03	8	16757112	20032491	3058	-0.3013
MCF12A	X080122_SNP6.0_MCF12A_D03	8	20032956	21425932	1348	-0.4025
MCF12A	X080122_SNP6.0_MCF12A_D03	8	21426356	31267344	6798	-0.3167
MCF12A	X080122_SNP6.0_MCF12A_D03	8	31268054	47031193	7544	-0.4013
MCF12A	X080122_SNP6.0_MCF12A_D03	8	47031480	55857205	5117	0.6522
MCF12A	X080122_SNP6.0_MCF12A_D03	8	55857359	59470529	2534	0.5506
MCF12A	X080122_SNP6.0_MCF12A_D03	8	59471163	72496198	8049	0.6193
MCF12A	X080122_SNP6.0_MCF12A_D03	8	72496204	74073695	1173	0.5402
MCF12A	X080122_SNP6.0_MCF12A_D03	8	74076302	98651392	14942	0.6481
MCF12A	X080122_SNP6.0_MCF12A_D03	8	98651754	98654387	3	3.2584
MCF12A	X080122_SNP6.0_MCF12A_D03	8	98654453	112363847	8319	0.6419
MCF12A	X080122_SNP6.0_MCF12A_D03	8	112364379	112364437	3	-4.1594
MCF12A	X080122_SNP6.0_MCF12A_D03	8	112369457	116106295	2166	0.6278
MCF12A	X080122_SNP6.0_MCF12A_D03	8	116108168	116108214	2	3.2727
MCF12A	X080122_SNP6.0_MCF12A_D03	8	116111165	122542386	4443	0.6781
MCF12A	X080122_SNP6.0_MCF12A_D03	8	122545719	122546792	2	3.1335
MCF12A	X080122_SNP6.0_MCF12A_D03	8	122546921	130624775	5841	0.6902
MCF12A	X080122_SNP6.0_MCF12A_D03	8	130625271	130625329	2	3.2642
MCF12A	X080122_SNP6.0_MCF12A_D03	8	130627851	134941169	3432	0.6724
MCF12A	X080122_SNP6.0_MCF12A_D03	8	134944474	141068570	5161	0.541
MCF12A	X080122_SNP6.0_MCF12A_D03	8	141073967	146268960	2422	0.652
MCF12A	X080122_SNP6.0_MCF12A_D03	9	36431	587274	516	0.433
MCF12A	X080122_SNP6.0_MCF12A_D03	9	587489	3239408	3045	0.3015
MCF12A	X080122_SNP6.0_MCF12A_D03	9	3239506	3301335	55	0.3894
MCF12A	X080122_SNP6.0_MCF12A_D03	9	3302132	3307944	2	2.973
MCF12A	X080122_SNP6.0_MCF12A_D03	9	3308274	6698358	2961	0.3945
MCF12A	X080122_SNP6.0_MCF12A_D03	9	6702314	6900860	146	0.9416
MCF12A	X080122_SNP6.0_MCF12A_D03	9	6900916	9198635	2353	0.3194
MCF12A	X080122_SNP6.0_MCF12A_D03	9	9199488	9200883	2	-2.4357
MCF12A	X080122_SNP6.0_MCF12A_D03	9	9201236	10393105	1195	0.3034
MCF12A	X080122_SNP6.0_MCF12A_D03	9	10394139	10394987	2	2.724
MCF12A	X080122_SNP6.0_MCF12A_D03	9	10397944	11091303	622	0.3029
MCF12A	X080122_SNP6.0_MCF12A_D03	9	11091483	11091956	2	2.5514
MCF12A	X080122_SNP6.0_MCF12A_D03	9	11092093	12546595	1155	0.3613
MCF12A	X080122_SNP6.0_MCF12A_D03	9	12551676	13020036	342	0.7356
MCF12A	X080122_SNP6.0_MCF12A_D03	9	13020085	19476018	5689	0.3712
MCF12A	X080122_SNP6.0_MCF12A_D03	9	19476059	21164443	1375	-0.0232
MCF12A	X080122_SNP6.0_MCF12A_D03	9	21164643	21958712	599	0.1149
MCF12A	X080122_SNP6.0_MCF12A_D03	9	21966871	22065339	71	-3.1744
MCF12A	X080122_SNP6.0_MCF12A_D03	9	22071850	22555119	313	0.1658
MCF12A	X080122_SNP6.0_MCF12A_D03	9	22555486	23351805	555	0.0084
MCF12A	X080122_SNP6.0_MCF12A_D03	9	23357170	23363485	3	-3.0887
MCF12A	X080122_SNP6.0_MCF12A_D03	9	23368488	25508345	1586	-0.109
MCF12A	X080122_SNP6.0_MCF12A_D03	9	25509811	39237234	9541	0.3756
MCF12A	X080122_SNP6.0_MCF12A_D03	9	39239762	43266508	142	0.0892
MCF12A	X080122_SNP6.0_MCF12A_D03	9	43377355	44183431	78	0.438
MCF12A	X080122_SNP6.0_MCF12A_D03	9	44184877	44325976	13	1.7011
MCF12A	X080122_SNP6.0_MCF12A_D03	9	44336696	44795734	48	0.5129
MCF12A	X080122_SNP6.0_MCF12A_D03	9	44804684	45281534	32	-0.134
MCF12A	X080122_SNP6.0_MCF12A_D03	9	45289261	45289262	2	-3.5763
MCF12A	X080122_SNP6.0_MCF12A_D03	9	45295186	45361442	11	-0.3552
MCF12A	X080122_SNP6.0_MCF12A_D03	9	45424843	45928858	21	0.4777
MCF12A	X080122_SNP6.0_MCF12A_D03	9	45929611	46278194	22	-0.1505
MCF12A	X080122_SNP6.0_MCF12A_D03	9	46278517	46290680	10	-1.0156
MCF12A	X080122_SNP6.0_MCF12A_D03	9	46324234	67673802	73	0.1201
MCF12A	X080122_SNP6.0_MCF12A_D03	9	67675872	67675878	4	3.5885
MCF12A	X080122_SNP6.0_MCF12A_D03	9	67675880	69231763	198	-0.0418
MCF12A	X080122_SNP6.0_MCF12A_D03	9	69231764	69231768	5	-1.3348
MCF12A	X080122_SNP6.0_MCF12A_D03	9	69231769	70471041	251	0.0435
MCF12A	X080122_SNP6.0_MCF12A_D03	9	70475153	70476602	2	2.6913
MCF12A	X080122_SNP6.0_MCF12A_D03	9	70476798	70988987	475	-0.0241
MCF12A	X080122_SNP6.0_MCF12A_D03	9	70989016	88611396	12938	0.0986
MCF12A	X080122_SNP6.0_MCF12A_D03	9	88611396	89727712	983	0.0325
MCF12A	X080122_SNP6.0_MCF12A_D03	9	89743972	89744040	2	-3.2335
MCF12A	X080122_SNP6.0_MCF12A_D03	9	89747778	92243192	1790	0.0289
MCF12A	X080122_SNP6.0_MCF12A_D03	9	92243299	92243558	2	-4.8187
MCF12A	X080122_SNP6.0_MCF12A_D03	9	92245097	94089168	1405	0.134
MCF12A	X080122_SNP6.0_MCF12A_D03	9	94092283	94097283	2	2.3994
MCF12A	X080122_SNP6.0_MCF12A_D03	9	94097927	103754774	6363	0.0859
MCF12A	X080122_SNP6.0_MCF12A_D03	9	103756816	103762240	2	-4.6392
MCF12A	X080122_SNP6.0_MCF12A_D03	9	103763965	108295637	3383	0.0607
MCF12A	X080122_SNP6.0_MCF12A_D03	9	108298479	118344711	7934	0.1413
MCF12A	X080122_SNP6.0_MCF12A_D03	9	118349430	118898752	602	0.0726
MCF12A	X080122_SNP6.0_MCF12A_D03	9	118898790	122099762	2723	-0.0038
MCF12A	X080122_SNP6.0_MCF12A_D03	9	122100004	139372769	10094	0.1253
MCF12A	X080122_SNP6.0_MCF12A_D03	9	139375464	139392825	4	-1.6959
MCF12A	X080122_SNP6.0_MCF12A_D03	9	139392857	140211216	426	0.114
MCF12A	X080122_SNP6.0_MCF12A_D03	10	62760	2959000	2418	-0.4327
MCF12A	X080122_SNP6.0_MCF12A_D03	10	2959047	2961227	7	-1.4603
MCF12A	X080122_SNP6.0_MCF12A_D03	10	2961282	6438986	3153	-0.3357
MCF12A	X080122_SNP6.0_MCF12A_D03	10	6438987	6438989	2	2.2196
MCF12A	X080122_SNP6.0_MCF12A_D03	10	6438991	6831040	434	-0.3164
MCF12A	X080122_SNP6.0_MCF12A_D03	10	6831198	10047222	2748	-0.4186
MCF12A	X080122_SNP6.0_MCF12A_D03	10	10047393	10464217	323	-0.5685
MCF12A	X080122_SNP6.0_MCF12A_D03	10	10464979	10467801	2	1.5736
MCF12A	X080122_SNP6.0_MCF12A_D03	10	10467972	11145851	601	-0.5525
MCF12A	X080122_SNP6.0_MCF12A_D03	10	11147687	11147978	4	-1.9897
MCF12A	X080122_SNP6.0_MCF12A_D03	10	11148005	11149459	15	-0.651
MCF12A	X080122_SNP6.0_MCF12A_D03	10	11149476	15970448	4083	-0.427
MCF12A	X080122_SNP6.0_MCF12A_D03	10	15970462	15970648	3	-3.2305
MCF12A	X080122_SNP6.0_MCF12A_D03	10	15970675	18213970	1517	-0.3973
MCF12A	X080122_SNP6.0_MCF12A_D03	10	18225130	18239820	3	-3.963
MCF12A	X080122_SNP6.0_MCF12A_D03	10	18263654	20880880	2168	-0.4887
MCF12A	X080122_SNP6.0_MCF12A_D03	10	20890119	20906859	10	-1.4957
MCF12A	X080122_SNP6.0_MCF12A_D03	10	20906930	25831849	3275	-0.3593
MCF12A	X080122_SNP6.0_MCF12A_D03	10	25832391	26637739	578	-0.5488
MCF12A	X080122_SNP6.0_MCF12A_D03	10	26638289	30661020	3091	-0.3825
MCF12A	X080122_SNP6.0_MCF12A_D03	10	30665527	30665772	2	3.4393
MCF12A	X080122_SNP6.0_MCF12A_D03	10	30666675	36445123	4004	-0.3437
MCF12A	X080122_SNP6.0_MCF12A_D03	10	36448187	39116228	1497	-0.4756
MCF12A	X080122_SNP6.0_MCF12A_D03	10	41753546	47432906	2906	0.1816
MCF12A	X080122_SNP6.0_MCF12A_D03	10	47433408	47468067	2	3.031
MCF12A	X080122_SNP6.0_MCF12A_D03	10	47470908	49167307	443	0.3319
MCF12A	X080122_SNP6.0_MCF12A_D03	10	49167438	53252670	2648	0.1976
MCF12A	X080122_SNP6.0_MCF12A_D03	10	53253451	55443414	1793	0.2828
MCF12A	X080122_SNP6.0_MCF12A_D03	10	55446225	55447295	3	-1.7278
MCF12A	X080122_SNP6.0_MCF12A_D03	10	55447816	55704762	230	0.185
MCF12A	X080122_SNP6.0_MCF12A_D03	10	55706342	55708636	2	3.3195
MCF12A	X080122_SNP6.0_MCF12A_D03	10	55708837	56350284	478	0.2419
MCF12A	X080122_SNP6.0_MCF12A_D03	10	56353097	56359514	4	-2.2012
MCF12A	X080122_SNP6.0_MCF12A_D03	10	56359761	69866586	9489	0.236
MCF12A	X080122_SNP6.0_MCF12A_D03	10	69866915	69871675	3	2.9268
MCF12A	X080122_SNP6.0_MCF12A_D03	10	69872550	82062290	7912	0.2703
MCF12A	X080122_SNP6.0_MCF12A_D03	10	82062304	87854782	4428	0.1724
MCF12A	X080122_SNP6.0_MCF12A_D03	10	87854989	108779948	13427	0.2714
MCF12A	X080122_SNP6.0_MCF12A_D03	10	108780393	111058643	1775	0.1496
MCF12A	X080122_SNP6.0_MCF12A_D03	10	111061654	129925373	14129	0.2573
MCF12A	X080122_SNP6.0_MCF12A_D03	10	129925400	133250782	2907	0.1768
MCF12A	X080122_SNP6.0_MCF12A_D03	10	133250917	135356695	1070	0.2611
MCF12A	X080122_SNP6.0_MCF12A_D03	11	188510	4191259	1873	-0.2724
MCF12A	X080122_SNP6.0_MCF12A_D03	11	4191304	4924227	710	-0.4302
MCF12A	X080122_SNP6.0_MCF12A_D03	11	4924693	4931741	26	0.2734
MCF12A	X080122_SNP6.0_MCF12A_D03	11	4932252	7856341	2452	-0.4453
MCF12A	X080122_SNP6.0_MCF12A_D03	11	7856488	11695094	2924	-0.3096
MCF12A	X080122_SNP6.0_MCF12A_D03	11	11696308	11698111	3	-2.3181
MCF12A	X080122_SNP6.0_MCF12A_D03	11	11698412	15112415	2553	-0.2795
MCF12A	X080122_SNP6.0_MCF12A_D03	11	15112676	16071415	759	-0.4333
MCF12A	X080122_SNP6.0_MCF12A_D03	11	16071864	20828086	3677	-0.328
MCF12A	X080122_SNP6.0_MCF12A_D03	11	20829153	26531407	4471	-0.4879
MCF12A	X080122_SNP6.0_MCF12A_D03	11	26531972	29972772	2172	-0.3375
MCF12A	X080122_SNP6.0_MCF12A_D03	11	29973313	31557443	1008	-0.5279
MCF12A	X080122_SNP6.0_MCF12A_D03	11	31559741	36947823	4287	-0.3377
MCF12A	X080122_SNP6.0_MCF12A_D03	11	36948624	43334660	4331	-0.4862
MCF12A	X080122_SNP6.0_MCF12A_D03	11	43335256	48662419	3160	-0.3509
MCF12A	X080122_SNP6.0_MCF12A_D03	11	48666305	48670652	6	-2.0264
MCF12A	X080122_SNP6.0_MCF12A_D03	11	48678344	49715563	431	-0.4761
MCF12A	X080122_SNP6.0_MCF12A_D03	11	49716132	49717265	6	-5.3488
MCF12A	X080122_SNP6.0_MCF12A_D03	11	49722738	60449795	4131	-0.4065
MCF12A	X080122_SNP6.0_MCF12A_D03	11	60450391	62669870	1231	-0.2881
MCF12A	X080122_SNP6.0_MCF12A_D03	11	62670220	62670248	2	-3.0525
MCF12A	X080122_SNP6.0_MCF12A_D03	11	62670428	73869627	5482	-0.2926
MCF12A	X080122_SNP6.0_MCF12A_D03	11	73869950	73873018	2	-2.573
MCF12A	X080122_SNP6.0_MCF12A_D03	11	73873306	77283402	1924	-0.2878
MCF12A	X080122_SNP6.0_MCF12A_D03	11	77283739	79645162	1771	-0.3815
MCF12A	X080122_SNP6.0_MCF12A_D03	11	79645197	79645213	2	-3.3085
MCF12A	X080122_SNP6.0_MCF12A_D03	11	79645335	84706681	3760	-0.4458
MCF12A	X080122_SNP6.0_MCF12A_D03	11	84708950	88667691	2761	-0.3177
MCF12A	X080122_SNP6.0_MCF12A_D03	11	88670047	88670150	2	-4.2641
MCF12A	X080122_SNP6.0_MCF12A_D03	11	88671229	96121785	5187	-0.3617
MCF12A	X080122_SNP6.0_MCF12A_D03	11	96123703	100505619	3541	-0.437
MCF12A	X080122_SNP6.0_MCF12A_D03	11	100505760	100600919	70	-0.295
MCF12A	X080122_SNP6.0_MCF12A_D03	11	100601824	100603330	2	-2.2819
MCF12A	X080122_SNP6.0_MCF12A_D03	11	100605684	101099595	348	-0.3233
MCF12A	X080122_SNP6.0_MCF12A_D03	11	101103071	101103175	4	1.5671
MCF12A	X080122_SNP6.0_MCF12A_D03	11	101103423	114626780	9328	-0.3342
MCF12A	X080122_SNP6.0_MCF12A_D03	11	114627203	115479262	601	-0.4988
MCF12A	X080122_SNP6.0_MCF12A_D03	11	115479382	126369041	8088	-0.3289
MCF12A	X080122_SNP6.0_MCF12A_D03	11	126369604	127140448	625	-0.4964
MCF12A	X080122_SNP6.0_MCF12A_D03	11	127142613	130509620	2554	-0.3081
MCF12A	X080122_SNP6.0_MCF12A_D03	11	130509908	134114604	2947	-0.4358
MCF12A	X080122_SNP6.0_MCF12A_D03	11	134114768	134114777	2	-3.5054
MCF12A	X080122_SNP6.0_MCF12A_D03	11	134115153	134244359	140	-0.4127
MCF12A	X080122_SNP6.0_MCF12A_D03	11	134244483	134244735	2	1.5317
MCF12A	X080122_SNP6.0_MCF12A_D03	11	134251340	134449982	145	-0.4691
MCF12A	X080122_SNP6.0_MCF12A_D03	12	20704	4171070	2907	0.0537
MCF12A	X080122_SNP6.0_MCF12A_D03	12	4171289	5611810	1382	-0.0857
MCF12A	X080122_SNP6.0_MCF12A_D03	12	5613553	8212167	1445	0.0619
MCF12A	X080122_SNP6.0_MCF12A_D03	12	8214106	8475940	101	-0.3339
MCF12A	X080122_SNP6.0_MCF12A_D03	12	8485921	9518506	579	-0.0385
MCF12A	X080122_SNP6.0_MCF12A_D03	12	9521824	9619560	26	0.8304
MCF12A	X080122_SNP6.0_MCF12A_D03	12	9626237	11395358	1222	0.0467
MCF12A	X080122_SNP6.0_MCF12A_D03	12	11402845	11434674	31	-2.6479
MCF12A	X080122_SNP6.0_MCF12A_D03	12	11443460	18380797	4916	0.0178
MCF12A	X080122_SNP6.0_MCF12A_D03	12	18380881	19824536	971	0.14
MCF12A	X080122_SNP6.0_MCF12A_D03	12	19826538	20283222	321	0.0235
MCF12A	X080122_SNP6.0_MCF12A_D03	12	20284394	25170626	3481	-0.052
MCF12A	X080122_SNP6.0_MCF12A_D03	12	25171155	36273994	7015	0.0558
MCF12A	X080122_SNP6.0_MCF12A_D03	12	36298835	36300286	2	-3.0855
MCF12A	X080122_SNP6.0_MCF12A_D03	12	36320626	37194522	314	0.0159
MCF12A	X080122_SNP6.0_MCF12A_D03	12	37195351	37195462	2	2.5526
MCF12A	X080122_SNP6.0_MCF12A_D03	12	37196130	44002043	4454	0.0165
MCF12A	X080122_SNP6.0_MCF12A_D03	12	44002501	58707175	8790	0.0842
MCF12A	X080122_SNP6.0_MCF12A_D03	12	58707579	61628748	1860	0.0088
MCF12A	X080122_SNP6.0_MCF12A_D03	12	61631260	61631271	2	-2.9946
MCF12A	X080122_SNP6.0_MCF12A_D03	12	61633736	69072035	5004	0.0719
MCF12A	X080122_SNP6.0_MCF12A_D03	12	69073086	69075089	2	2.6784
MCF12A	X080122_SNP6.0_MCF12A_D03	12	69077882	70634965	1078	0.033
MCF12A	X080122_SNP6.0_MCF12A_D03	12	70635499	73136473	1470	-0.0886
MCF12A	X080122_SNP6.0_MCF12A_D03	12	73138416	76374836	2003	0.068
MCF12A	X080122_SNP6.0_MCF12A_D03	12	76375281	76376033	4	-2.3221
MCF12A	X080122_SNP6.0_MCF12A_D03	12	76376422	79364188	2035	0.0742
MCF12A	X080122_SNP6.0_MCF12A_D03	12	79372982	82781198	2209	-0.0677
MCF12A	X080122_SNP6.0_MCF12A_D03	12	82781596	89007482	3606	0.0617
MCF12A	X080122_SNP6.0_MCF12A_D03	12	89015801	89016206	7	-2.4014
MCF12A	X080122_SNP6.0_MCF12A_D03	12	89017688	95883586	4822	0.0371
MCF12A	X080122_SNP6.0_MCF12A_D03	12	95888036	102515413	4486	-0.05
MCF12A	X080122_SNP6.0_MCF12A_D03	12	102515712	109866393	5062	0.0382
MCF12A	X080122_SNP6.0_MCF12A_D03	12	109866463	109866586	2	2.585
MCF12A	X080122_SNP6.0_MCF12A_D03	12	109866623	112648969	1661	0.0424
MCF12A	X080122_SNP6.0_MCF12A_D03	12	112650198	118179485	4465	-0.0185
MCF12A	X080122_SNP6.0_MCF12A_D03	12	118179749	123876258	2888	0.0673
MCF12A	X080122_SNP6.0_MCF12A_D03	12	123878093	124051335	118	-0.298
MCF12A	X080122_SNP6.0_MCF12A_D03	12	124052703	124052791	3	-2.2073
MCF12A	X080122_SNP6.0_MCF12A_D03	12	124055347	126253282	1956	-0.4422
MCF12A	X080122_SNP6.0_MCF12A_D03	12	126253889	129679926	3119	-0.5412
MCF12A	X080122_SNP6.0_MCF12A_D03	12	129680556	130339919	523	-0.4086
MCF12A	X080122_SNP6.0_MCF12A_D03	12	130341252	130341262	2	-2.7051
MCF12A	X080122_SNP6.0_MCF12A_D03	12	130341585	132288263	980	-0.3495
MCF12A	X080122_SNP6.0_MCF12A_D03	13	17924950	18862719	507	0.1969
MCF12A	X080122_SNP6.0_MCF12A_D03	13	18862891	21239040	1467	0.3991
MCF12A	X080122_SNP6.0_MCF12A_D03	13	21239466	23933607	2241	0.285
MCF12A	X080122_SNP6.0_MCF12A_D03	13	23937591	23937599	3	-2.4866
MCF12A	X080122_SNP6.0_MCF12A_D03	13	23937679	25639084	1255	0.3391
MCF12A	X080122_SNP6.0_MCF12A_D03	13	25639395	25640247	2	-3.1561
MCF12A	X080122_SNP6.0_MCF12A_D03	13	25641956	27539094	1522	0.3528
MCF12A	X080122_SNP6.0_MCF12A_D03	13	27539127	28576092	745	0.2142
MCF12A	X080122_SNP6.0_MCF12A_D03	13	28580467	31430623	2262	0.3509
MCF12A	X080122_SNP6.0_MCF12A_D03	13	31430712	31435880	14	-0.6351
MCF12A	X080122_SNP6.0_MCF12A_D03	13	31435945	38765073	5358	0.3489
MCF12A	X080122_SNP6.0_MCF12A_D03	13	38765087	52411101	9037	0.4034
MCF12A	X080122_SNP6.0_MCF12A_D03	13	52411124	71374989	11672	0.338
MCF12A	X080122_SNP6.0_MCF12A_D03	13	71375557	71378558	4	-2.969
MCF12A	X080122_SNP6.0_MCF12A_D03	13	71378607	79377299	5774	0.3476
MCF12A	X080122_SNP6.0_MCF12A_D03	13	79377333	89297965	6173	0.4074
MCF12A	X080122_SNP6.0_MCF12A_D03	13	89299348	93071821	2591	0.3416
MCF12A	X080122_SNP6.0_MCF12A_D03	13	93071932	93426344	244	-0.0293
MCF12A	X080122_SNP6.0_MCF12A_D03	13	93429104	107669916	10945	0.343
MCF12A	X080122_SNP6.0_MCF12A_D03	13	107671040	107671546	2	2.7784
MCF12A	X080122_SNP6.0_MCF12A_D03	13	107676298	110584034	2457	0.3826
MCF12A	X080122_SNP6.0_MCF12A_D03	13	110590297	112731466	1218	0.282
MCF12A	X080122_SNP6.0_MCF12A_D03	13	112731482	114126500	590	0.3927
MCF12A	X080122_SNP6.0_MCF12A_D03	14	18072125	18611715	39	-0.3064
MCF12A	X080122_SNP6.0_MCF12A_D03	14	18627042	19227684	41	0.3571
MCF12A	X080122_SNP6.0_MCF12A_D03	14	19270024	19492094	141	0.7918
MCF12A	X080122_SNP6.0_MCF12A_D03	14	19492423	24851585	3790	0.0928
MCF12A	X080122_SNP6.0_MCF12A_D03	14	24852032	27458197	1680	-0.0602
MCF12A	X080122_SNP6.0_MCF12A_D03	14	27458570	39432830	7662	0.0703
MCF12A	X080122_SNP6.0_MCF12A_D03	14	39443197	42001881	1719	-0.0132
MCF12A	X080122_SNP6.0_MCF12A_D03	14	42002078	42002207	4	2.2447
MCF12A	X080122_SNP6.0_MCF12A_D03	14	42003804	48497189	3827	-0.0155
MCF12A	X080122_SNP6.0_MCF12A_D03	14	48498975	77495660	19202	0.0947
MCF12A	X080122_SNP6.0_MCF12A_D03	14	77496143	84307284	4724	0.0168
MCF12A	X080122_SNP6.0_MCF12A_D03	14	84307414	85347935	767	0.1379
MCF12A	X080122_SNP6.0_MCF12A_D03	14	85348066	89767253	2958	0.0069
MCF12A	X080122_SNP6.0_MCF12A_D03	14	89768866	105295570	9965	0.0795
MCF12A	X080122_SNP6.0_MCF12A_D03	14	105317348	105400275	60	0.8158
MCF12A	X080122_SNP6.0_MCF12A_D03	14	105413363	105448981	8	2.2987
MCF12A	X080122_SNP6.0_MCF12A_D03	14	105472517	105811820	152	0.9598
MCF12A	X080122_SNP6.0_MCF12A_D03	14	105817771	106011769	126	0.347
MCF12A	X080122_SNP6.0_MCF12A_D03	14	106014568	106356482	240	-0.0466
MCF12A	X080122_SNP6.0_MCF12A_D03	15	18276342	19080174	175	-0.2312
MCF12A	X080122_SNP6.0_MCF12A_D03	15	19090389	19813175	218	-0.5838
MCF12A	X080122_SNP6.0_MCF12A_D03	15	19813176	20303885	169	-0.0739
MCF12A	X080122_SNP6.0_MCF12A_D03	15	20304074	20602009	232	-0.4373
MCF12A	X080122_SNP6.0_MCF12A_D03	15	20602389	20773725	60	-0.1801
MCF12A	X080122_SNP6.0_MCF12A_D03	15	20773774	24279967	2299	-0.5063
MCF12A	X080122_SNP6.0_MCF12A_D03	15	24281030	24281611	2	2.8886
MCF12A	X080122_SNP6.0_MCF12A_D03	15	24289754	25945413	1154	-0.5028
MCF12A	X080122_SNP6.0_MCF12A_D03	15	25948052	28157206	1037	-0.3246
MCF12A	X080122_SNP6.0_MCF12A_D03	15	28157324	28748443	130	-0.6913
MCF12A	X080122_SNP6.0_MCF12A_D03	15	28754188	33651456	3440	-0.3553
MCF12A	X080122_SNP6.0_MCF12A_D03	15	33653376	37018170	2451	-0.4518
MCF12A	X080122_SNP6.0_MCF12A_D03	15	37020967	44029572	3834	-0.3118
MCF12A	X080122_SNP6.0_MCF12A_D03	15	44029884	45932360	1345	-0.4793
MCF12A	X080122_SNP6.0_MCF12A_D03	15	45932546	51324139	3373	-0.3293
MCF12A	X080122_SNP6.0_MCF12A_D03	15	51324745	52815038	1186	-0.4895
MCF12A	X080122_SNP6.0_MCF12A_D03	15	52815469	62418131	6993	-0.3271
MCF12A	X080122_SNP6.0_MCF12A_D03	15	62418433	62596123	76	-1.0502
MCF12A	X080122_SNP6.0_MCF12A_D03	15	62603486	74678683	7168	-0.3203
MCF12A	X080122_SNP6.0_MCF12A_D03	15	74678797	74682831	18	0.5395
MCF12A	X080122_SNP6.0_MCF12A_D03	15	74689235	84265105	5674	-0.3423
MCF12A	X080122_SNP6.0_MCF12A_D03	15	84265197	87092277	2320	-0.423
MCF12A	X080122_SNP6.0_MCF12A_D03	15	87094926	89497081	1556	-0.2963
MCF12A	X080122_SNP6.0_MCF12A_D03	15	89500079	96279837	5589	-0.4142
MCF12A	X080122_SNP6.0_MCF12A_D03	15	96281405	100286564	3026	-0.353
MCF12A	X080122_SNP6.0_MCF12A_D03	16	778	5547892	2725	-0.301
MCF12A	X080122_SNP6.0_MCF12A_D03	16	5548091	5548153	2	-2.272
MCF12A	X080122_SNP6.0_MCF12A_D03	16	5548339	5892340	430	-0.3801
MCF12A	X080122_SNP6.0_MCF12A_D03	16	5892910	6974383	1374	-0.4709
MCF12A	X080122_SNP6.0_MCF12A_D03	16	6974942	6975164	4	-2.642
